Subject,Activity,Window,Index
Subject3,Sleeping,1,2599
Subject3,Sleeping,1,2600
Subject3,Sleeping,1,2601
Subject3,Sleeping,2,2602
Subject3,Sleeping,2,2603
Subject3,Sleeping,2,2604
Subject3,Sleeping,2,2605
Subject3,Sleeping,2,2606
Subject3,Sleeping,2,2607
Subject3,Sleeping,2,2608
Subject3,Sleeping,2,2609
Subject3,Sleeping,3,2610
Subject3,Sleeping,3,2611
Subject3,Sleeping,3,2612
Subject3,Sleeping,3,2613
Subject3,Sleeping,3,2614
Subject3,Sleeping,3,2615
Subject3,Sleeping,3,2616
Subject3,Sleeping,3,2617
Subject3,Sleeping,4,2618
Subject3,Sleeping,4,2619
Subject3,Sleeping,4,2620
Subject3,Sleeping,4,2621
Subject3,Sleeping,4,2622
Subject3,Sleeping,4,2623
Subject3,Sleeping,4,2624
Subject3,Sleeping,4,2625
Subject3,Sleeping,5,2626
Subject3,Sleeping,5,2627
Subject3,Sleeping,5,2628
Subject3,Sleeping,5,2629
Subject3,Sleeping,5,2630
Subject3,Sleeping,5,2631
Subject3,Sleeping,5,2632
Subject3,Sleeping,5,2633
Subject3,Standing,1,2634
Subject3,Standing,1,2635
Subject3,Standing,1,2636
Subject3,Standing,1,2637
Subject3,Standing,1,2638
Subject3,Standing,2,2639
Subject3,Standing,2,2640
Subject3,Standing,2,2641
Subject3,Standing,2,2642
Subject3,Standing,2,2643
Subject3,Standing,3,2644
Subject3,Standing,3,2645
Subject3,Standing,3,2646
Subject3,Standing,3,2647
Subject3,Standing,3,2648
Subject3,Standing,4,2649
Subject3,Standing,4,2650
Subject3,Standing,4,2651
Subject3,Standing,4,2652
Subject3,Standing,4,2653
Subject3,Standing,5,2654
Subject3,Standing,5,2655
Subject3,Standing,5,2656
Subject3,Standing,5,2657
Subject3,Standing,5,2658
Subject3,Walking Downstairs,1,2659
Subject3,Walking Downstairs,2,2660
Subject3,Walking Downstairs,3,2661
Subject3,Walking Downstairs,4,2662
Subject3,Walking Downstairs,5,2663
Subject3,Walking Forward,1,2664
Subject3,Walking Forward,1,2665
Subject3,Walking Forward,1,2666
Subject3,Walking Forward,1,2667
Subject3,Walking Forward,1,2668
Subject3,Walking Forward,2,2669
Subject3,Walking Forward,2,2670
Subject3,Walking Forward,2,2671
Subject3,Walking Forward,2,2672
Subject3,Walking Forward,3,2673
Subject3,Walking Forward,3,2674
Subject3,Walking Forward,3,2675
Subject3,Walking Forward,3,2676
Subject3,Walking Forward,4,2677
Subject3,Walking Forward,4,2678
Subject3,Walking Forward,4,2679
Subject3,Walking Forward,4,2680
Subject3,Walking Forward,5,2681
Subject3,Walking Forward,5,2682
Subject3,Walking Forward,5,2683
Subject3,Walking Left,1,2684
Subject3,Walking Left,1,2685
Subject3,Walking Left,1,2686
Subject3,Walking Left,2,2687
Subject3,Walking Left,2,2688
Subject3,Walking Left,2,2689
Subject3,Walking Left,3,2690
Subject3,Walking Left,3,2691
Subject3,Walking Left,3,2692
Subject3,Walking Left,4,2693
Subject3,Walking Left,4,2694
Subject3,Walking Left,4,2695
Subject3,Walking Left,5,2696
Subject3,Walking Left,5,2697
Subject3,Walking Left,5,2698
Subject3,Walking Right,1,2699
Subject3,Walking Right,1,2700
Subject3,Walking Right,1,2701
Subject3,Walking Right,2,2702
Subject3,Walking Right,2,2703
Subject3,Walking Right,2,2704
Subject3,Walking Right,3,2705
Subject3,Walking Right,3,2706
Subject3,Walking Right,3,2707
Subject3,Walking Right,4,2708
Subject3,Walking Right,4,2709
Subject3,Walking Right,4,2710
Subject3,Walking Right,4,2711
Subject3,Walking Right,5,2712
Subject3,Walking Right,5,2713
Subject3,Walking Upstairs,1,2714
Subject3,Walking Upstairs,2,2715
Subject3,Walking Upstairs,3,2716
Subject3,Walking Upstairs,4,2717
Subject3,Walking Upstairs,5,2718
Subject4,Elevator Down,1,2719
Subject4,Elevator Down,1,2720
Subject4,Elevator Down,1,2721
Subject4,Elevator Down,1,2722
Subject4,Elevator Down,2,2723
Subject4,Elevator Down,2,2724
Subject4,Elevator Down,2,2725
Subject4,Elevator Down,2,2726
Subject4,Elevator Down,3,2727
Subject4,Elevator Down,3,2728
Subject4,Elevator Down,3,2729
Subject4,Elevator Down,3,2730
Subject4,Elevator Down,4,2731
Subject4,Elevator Down,4,2732
Subject4,Elevator Down,4,2733
Subject4,Elevator Down,5,2734
Subject4,Elevator Down,5,2735
Subject4,Elevator Down,5,2736
Subject4,Elevator Up,1,2737
Subject4,Elevator Up,1,2738
Subject4,Elevator Up,1,2739
Subject4,Elevator Up,1,2740
Subject4,Elevator Up,2,2741
Subject4,Elevator Up,2,2742
Subject4,Elevator Up,2,2743
Subject4,Elevator Up,2,2744
Subject4,Elevator Up,3,2745
Subject4,Elevator Up,3,2746
Subject4,Elevator Up,3,2747
Subject4,Elevator Up,3,2748
Subject4,Elevator Up,4,2749
Subject4,Elevator Up,4,2750
Subject4,Elevator Up,4,2751
Subject4,Elevator Up,5,2752
Subject4,Elevator Up,5,2753
Subject4,Elevator Up,5,2754
Subject4,Elevator Up,5,2755
Subject4,Jumping Up,1,2756
Subject4,Jumping Up,1,2757
Subject4,Jumping Up,2,2758
Subject4,Jumping Up,2,2759
Subject4,Jumping Up,3,2760
Subject4,Jumping Up,3,2761
Subject4,Jumping Up,4,2762
Subject4,Jumping Up,4,2763
Subject4,Jumping Up,5,2764
Subject4,Jumping Up,5,2765
Subject4,Running Forward,1,2766
Subject4,Running Forward,1,2767
Subject4,Running Forward,1,2768
Subject4,Running Forward,2,2769
Subject4,Running Forward,2,2770
Subject4,Running Forward,2,2771
Subject4,Running Forward,3,2772
Subject4,Running Forward,3,2773
Subject4,Running Forward,3,2774
Subject4,Running Forward,4,2775
Subject4,Running Forward,4,2776
Subject4,Running Forward,4,2777
Subject4,Running Forward,5,2778
Subject4,Running Forward,5,2779
Subject4,Running Forward,5,2780
Subject4,Sitting,1,2781
Subject4,Sitting,1,2782
Subject4,Sitting,1,2783
Subject4,Sitting,1,2784
Subject4,Sitting,1,2785
Subject4,Sitting,1,2786
Subject4,Sitting,2,2787
Subject4,Sitting,2,2788
Subject4,Sitting,2,2789
Subject4,Sitting,2,2790
Subject4,Sitting,2,2791
Subject4,Sitting,2,2792
Subject4,Sitting,3,2793
Subject4,Sitting,3,2794
Subject4,Sitting,3,2795
Subject4,Sitting,3,2796
Subject4,Sitting,3,2797
Subject4,Sitting,3,2798
Subject4,Sitting,4,2799
Subject4,Sitting,4,2800
Subject4,Sitting,4,2801
Subject4,Sitting,4,2802
Subject4,Sitting,4,2803
Subject4,Sitting,4,2804
Subject4,Sitting,5,2805
Subject4,Sitting,5,2806
Subject4,Sitting,5,2807
Subject4,Sitting,5,2808
Subject4,Sitting,5,2809
Subject4,Sitting,5,2810
Subject4,Sleeping,1,2811
Subject4,Sleeping,1,2812
Subject4,Sleeping,1,2813
Subject4,Sleeping,1,2814
Subject4,Sleeping,1,2815
Subject4,Sleeping,1,2816
Subject4,Sleeping,1,2817
Subject4,Sleeping,1,2818
Subject4,Sleeping,2,2819
Subject4,Sleeping,2,2820
Subject4,Sleeping,2,2821
Subject4,Sleeping,2,2822
Subject4,Sleeping,2,2823
Subject4,Sleeping,2,2824
Subject4,Sleeping,2,2825
Subject4,Sleeping,2,2826
Subject4,Sleeping,3,2827
Subject4,Sleeping,3,2828
Subject4,Sleeping,3,2829
Subject4,Sleeping,3,2830
Subject4,Sleeping,3,2831
Subject4,Sleeping,3,2832
Subject4,Sleeping,3,2833
Subject4,Sleeping,3,2834
Subject4,Sleeping,4,2835
Subject4,Sleeping,4,2836
Subject4,Sleeping,4,2837
Subject4,Sleeping,4,2838
Subject4,Sleeping,4,2839
Subject4,Sleeping,4,2840
Subject4,Sleeping,4,2841
Subject4,Sleeping,4,2842
Subject4,Sleeping,5,2843
Subject4,Sleeping,5,2844
Subject4,Sleeping,5,2845
Subject4,Sleeping,5,2846
Subject4,Sleeping,5,2847
Subject4,Sleeping,5,2848
Subject4,Sleeping,5,2849
Subject4,Sleeping,5,2850
Subject4,Standing,1,2851
Subject4,Standing,1,2852
Subject4,Standing,1,2853
Subject4,Standing,1,2854
Subject4,Standing,1,2855
Subject4,Standing,1,2856
Subject4,Standing,2,2857
Subject4,Standing,2,2858
Subject4,Standing,2,2859
Subject4,Standing,2,2860
Subject4,Standing,2,2861
Subject4,Standing,2,2862
Subject4,Standing,3,2863
Subject4,Standing,3,2864
Subject4,Standing,3,2865
Subject4,Standing,3,2866
Subject4,Standing,3,2867
Subject4,Standing,3,2868
Subject4,Standing,4,2869
Subject4,Standing,4,2870
Subject4,Standing,4,2871
Subject4,Standing,4,2872
Subject4,Standing,4,2873
Subject4,Standing,4,2874
Subject4,Standing,5,2875
Subject4,Standing,5,2876
Subject4,Standing,5,2877
Subject4,Standing,5,2878
Subject4,Standing,5,2879
Subject4,Standing,5,2880
Subject4,Walking Downstairs,1,2881
Subject4,Walking Downstairs,2,2882
Subject4,Walking Downstairs,3,2883
Subject4,Walking Downstairs,4,2884
Subject4,Walking Downstairs,5,2885
Subject4,Walking Forward,1,2886
Subject4,Walking Forward,1,2887
Subject4,Walking Forward,1,2888
Subject4,Walking Forward,1,2889
Subject4,Walking Forward,2,2890
Subject4,Walking Forward,2,2891
Subject4,Walking Forward,2,2892
Subject4,Walking Forward,2,2893
Subject4,Walking Forward,3,2894
Subject4,Walking Forward,3,2895
Subject4,Walking Forward,3,2896
Subject4,Walking Forward,3,2897
Subject4,Walking Forward,4,2898
Subject4,Walking Forward,4,2899
Subject4,Walking Forward,4,2900
Subject4,Walking Forward,4,2901
Subject4,Walking Forward,5,2902
Subject4,Walking Forward,5,2903
Subject4,Walking Forward,5,2904
Subject4,Walking Forward,5,2905
Subject4,Walking Left,1,2906
Subject4,Walking Left,1,2907
Subject4,Walking Left,1,2908
Subject4,Walking Left,2,2909
Subject4,Walking Left,2,2910
Subject4,Walking Left,2,2911
Subject4,Walking Left,3,2912
Subject4,Walking Left,3,2913
Subject4,Walking Left,3,2914
Subject4,Walking Left,3,2915
Subject4,Walking Left,3,2916
Subject4,Walking Left,4,2917
Subject4,Walking Left,4,2918
Subject4,Walking Left,4,2919
Subject4,Walking Left,4,2920
Subject4,Walking Left,4,2921
Subject4,Walking Left,5,2922
Subject4,Walking Left,5,2923
Subject4,Walking Left,5,2924
Subject4,Walking Left,5,2925
Subject4,Walking Left,5,2926
Subject4,Walking Right,1,2927
Subject4,Walking Right,1,2928
Subject4,Walking Right,1,2929
Subject4,Walking Right,2,2930
Subject4,Walking Right,2,2931
Subject4,Walking Right,2,2932
Subject4,Walking Right,2,2933
Subject4,Walking Right,2,2934
Subject4,Walking Right,2,2935
Subject4,Walking Right,2,2936
Subject4,Walking Right,2,2937
Subject4,Walking Right,3,2938
Subject4,Walking Right,3,2939
Subject4,Walking Right,3,2940
Subject4,Walking Right,3,2941
Subject4,Walking Right,3,2942
Subject4,Walking Right,4,2943
Subject4,Walking Right,4,2944
Subject4,Walking Right,4,2945
Subject4,Walking Right,4,2946
Subject4,Walking Right,4,2947
Subject4,Walking Right,5,2948
Subject4,Walking Right,5,2949
Subject4,Walking Right,5,2950
Subject4,Walking Right,5,2951
Subject4,Walking Right,5,2952
Subject4,Walking Upstairs,1,2953
Subject4,Walking Upstairs,2,2954
Subject4,Walking Upstairs,3,2955
Subject4,Walking Upstairs,4,2956
Subject4,Walking Upstairs,5,2957
Subject5,Elevator Down,1,2958
Subject5,Elevator Down,1,2959
Subject5,Elevator Down,1,2960
Subject5,Elevator Down,2,2961
Subject5,Elevator Down,2,2962
Subject5,Elevator Down,2,2963
Subject5,Elevator Down,2,2964
Subject5,Elevator Down,3,2965
Subject5,Elevator Down,3,2966
Subject5,Elevator Down,3,2967
Subject5,Elevator Down,3,2968
Subject5,Elevator Down,4,2969
Subject5,Elevator Down,4,2970
Subject5,Elevator Down,4,2971
Subject5,Elevator Down,5,2972
Subject5,Elevator Down,5,2973
Subject5,Elevator Down,5,2974
Subject5,Elevator Down,5,2975
Subject5,Elevator Up,1,2976
Subject5,Elevator Up,1,2977
Subject5,Elevator Up,1,2978
Subject5,Elevator Up,1,2979
Subject5,Elevator Up,2,2980
Subject5,Elevator Up,2,2981
Subject5,Elevator Up,2,2982
Subject5,Elevator Up,2,2983
Subject5,Elevator Up,3,2984
Subject5,Elevator Up,3,2985
Subject5,Elevator Up,3,2986
Subject5,Elevator Up,4,2987
Subject5,Elevator Up,4,2988
Subject5,Elevator Up,4,2989
Subject5,Elevator Up,5,2990
Subject5,Elevator Up,5,2991
Subject5,Elevator Up,5,2992
Subject5,Jumping Up,1,2993
Subject5,Jumping Up,1,2994
Subject5,Jumping Up,2,2995
Subject5,Jumping Up,3,2996
Subject5,Jumping Up,4,2997
Subject5,Jumping Up,5,2998
Subject5,Running Forward,1,2999
Subject5,Running Forward,1,3000
Subject5,Running Forward,1,3001
Subject5,Running Forward,2,3002
Subject5,Running Forward,2,3003
Subject5,Running Forward,2,3004
Subject5,Running Forward,3,3005
Subject5,Running Forward,3,3006
Subject5,Running Forward,3,3007
Subject5,Running Forward,4,3008
Subject5,Running Forward,4,3009
Subject5,Running Forward,5,3010
Subject5,Running Forward,5,3011
Subject5,Running Forward,5,3012
Subject5,Sitting,1,3013
Subject5,Sitting,1,3014
Subject5,Sitting,1,3015
Subject5,Sitting,2,3016
Subject5,Sitting,2,3017
Subject5,Sitting,2,3018
Subject5,Sitting,3,3019
Subject5,Sitting,3,3020
Subject5,Sitting,3,3021
Subject5,Sitting,4,3022
Subject5,Sitting,4,3023
Subject5,Sitting,4,3024
Subject5,Sitting,5,3025
Subject5,Sitting,5,3026
Subject5,Sitting,5,3027
Subject5,Sleeping,1,3028
Subject5,Sleeping,1,3029
Subject5,Sleeping,1,3030
Subject5,Sleeping,1,3031
Subject5,Sleeping,1,3032
Subject5,Sleeping,1,3033
Subject5,Sleeping,1,3034
Subject5,Sleeping,1,3035
Subject5,Sleeping,2,3036
Subject5,Sleeping,2,3037
Subject5,Sleeping,2,3038
Subject5,Sleeping,2,3039
Subject5,Sleeping,2,3040
Subject5,Sleeping,2,3041
Subject5,Sleeping,2,3042
Subject5,Sleeping,2,3043
Subject5,Sleeping,3,3044
Subject5,Sleeping,3,3045
Subject5,Sleeping,3,3046
Subject5,Sleeping,3,3047
Subject5,Sleeping,3,3048
Subject5,Sleeping,3,3049
Subject5,Sleeping,3,3050
Subject5,Sleeping,3,3051
Subject5,Sleeping,4,3052
Subject5,Sleeping,4,3053
Subject5,Sleeping,4,3054
Subject5,Sleeping,4,3055
Subject5,Sleeping,4,3056
Subject5,Sleeping,4,3057
Subject5,Sleeping,4,3058
Subject5,Sleeping,4,3059
Subject5,Sleeping,5,3060
Subject5,Sleeping,5,3061
Subject5,Sleeping,5,3062
Subject5,Sleeping,5,3063
Subject5,Sleeping,5,3064
Subject5,Sleeping,5,3065
Subject5,Sleeping,5,3066
Subject5,Sleeping,5,3067
Subject5,Standing,1,3068
Subject5,Standing,1,3069
Subject5,Standing,1,3070
Subject5,Standing,2,3071
Subject5,Standing,2,3072
Subject5,Standing,2,3073
Subject5,Standing,3,3074
Subject5,Standing,3,3075
Subject5,Standing,3,3076
Subject5,Standing,4,3077
Subject5,Standing,4,3078
Subject5,Standing,4,3079
Subject5,Standing,5,3080
Subject5,Standing,5,3081
Subject5,Standing,5,3082
Subject5,Walking Downstairs,1,3083
Subject5,Walking Downstairs,2,3084
Subject5,Walking Downstairs,3,3085
Subject5,Walking Downstairs,4,3086
Subject5,Walking Downstairs,5,3087
Subject5,Walking Forward,1,3088
Subject5,Walking Forward,1,3089
Subject5,Walking Forward,1,3090
Subject5,Walking Forward,1,3091
Subject5,Walking Forward,2,3092
Subject5,Walking Forward,2,3093
Subject5,Walking Forward,2,3094
Subject5,Walking Forward,2,3095
Subject5,Walking Forward,3,3096
Subject5,Walking Forward,3,3097
Subject5,Walking Forward,3,3098
Subject5,Walking Forward,3,3099
Subject5,Walking Forward,4,3100
Subject5,Walking Forward,4,3101
Subject5,Walking Forward,4,3102
Subject5,Walking Forward,4,3103
Subject5,Walking Forward,5,3104
Subject5,Walking Forward,5,3105
Subject5,Walking Forward,5,3106
Subject5,Walking Forward,5,3107
Subject5,Walking Left,1,3108
Subject5,Walking Left,1,3109
Subject5,Walking Left,1,3110
Subject5,Walking Left,1,3111
Subject5,Walking Left,1,3112
Subject5,Walking Left,2,3113
Subject5,Walking Left,2,3114
Subject5,Walking Left,2,3115
Subject5,Walking Left,2,3116
Subject5,Walking Left,2,3117
Subject5,Walking Left,3,3118
Subject5,Walking Left,3,3119
Subject5,Walking Left,3,3120
Subject5,Walking Left,3,3121
Subject5,Walking Left,3,3122
Subject5,Walking Left,3,3123
Subject5,Walking Left,4,3124
Subject5,Walking Left,4,3125
Subject5,Walking Left,4,3126
Subject5,Walking Left,4,3127
Subject5,Walking Left,4,3128
Subject5,Walking Left,4,3129
Subject5,Walking Left,5,3130
Subject5,Walking Left,5,3131
Subject5,Walking Left,5,3132
Subject5,Walking Left,5,3133
Subject5,Walking Left,5,3134
Subject5,Walking Left,5,3135
Subject5,Walking Right,1,3136
Subject5,Walking Right,1,3137
Subject5,Walking Right,1,3138
Subject5,Walking Right,1,3139
Subject5,Walking Right,1,3140
Subject5,Walking Right,1,3141
Subject5,Walking Right,2,3142
Subject5,Walking Right,2,3143
Subject5,Walking Right,2,3144
Subject5,Walking Right,2,3145
Subject5,Walking Right,2,3146
Subject5,Walking Right,3,3147
Subject5,Walking Right,3,3148
Subject5,Walking Right,3,3149
Subject5,Walking Right,3,3150
Subject5,Walking Right,3,3151
Subject5,Walking Right,4,3152
Subject5,Walking Right,4,3153
Subject5,Walking Right,4,3154
Subject5,Walking Right,4,3155
Subject5,Walking Right,4,3156
Subject5,Walking Right,4,3157
Subject5,Walking Right,5,3158
Subject5,Walking Right,5,3159
Subject5,Walking Right,5,3160
Subject5,Walking Right,5,3161
Subject5,Walking Right,5,3162
Subject5,Walking Right,5,3163
Subject5,Walking Upstairs,1,3164
Subject5,Walking Upstairs,1,3165
Subject5,Walking Upstairs,2,3166
Subject5,Walking Upstairs,3,3167
Subject5,Walking Upstairs,3,3168
Subject5,Walking Upstairs,4,3169
Subject5,Walking Upstairs,5,3170
Subject6,Elevator Down,1,3171
Subject6,Elevator Down,1,3172
Subject6,Elevator Down,1,3173
Subject6,Elevator Down,2,3174
Subject6,Elevator Down,2,3175
Subject6,Elevator Down,2,3176
Subject6,Elevator Down,3,3177
Subject6,Elevator Down,3,3178
Subject6,Elevator Down,4,3179
Subject6,Elevator Down,4,3180
Subject6,Elevator Down,4,3181
Subject6,Elevator Down,5,3182
Subject6,Elevator Down,5,3183
Subject6,Elevator Down,5,3184
Subject6,Elevator Up,1,3185
Subject6,Elevator Up,1,3186
Subject6,Elevator Up,1,3187
Subject6,Elevator Up,2,3188
Subject6,Elevator Up,2,3189
Subject6,Elevator Up,2,3190
Subject6,Elevator Up,3,3191
Subject6,Elevator Up,3,3192
Subject6,Elevator Up,3,3193
Subject6,Elevator Up,4,3194
Subject6,Elevator Up,4,3195
Subject6,Elevator Up,4,3196
Subject6,Elevator Up,5,3197
Subject6,Elevator Up,5,3198
Subject6,Elevator Up,5,3199
Subject6,Jumping Up,1,3200
Subject6,Jumping Up,1,3201
Subject6,Jumping Up,2,3202
Subject6,Jumping Up,3,3203
Subject6,Jumping Up,4,3204
Subject6,Jumping Up,5,3205
Subject6,Running Forward,1,3206
Subject6,Running Forward,1,3207
Subject6,Running Forward,1,3208
Subject6,Running Forward,2,3209
Subject6,Running Forward,2,3210
Subject6,Running Forward,2,3211
Subject6,Running Forward,3,3212
Subject6,Running Forward,3,3213
Subject6,Running Forward,3,3214
Subject6,Running Forward,4,3215
Subject6,Running Forward,4,3216
Subject6,Running Forward,4,3217
Subject6,Running Forward,5,3218
Subject6,Running Forward,5,3219
Subject6,Running Forward,5,3220
Subject6,Sitting,1,3221
Subject6,Sitting,1,3222
Subject6,Sitting,1,3223
Subject6,Sitting,1,3224
Subject6,Sitting,1,3225
Subject6,Sitting,1,3226
Subject6,Sitting,2,3227
Subject6,Sitting,2,3228
Subject6,Sitting,2,3229
Subject6,Sitting,2,3230
Subject6,Sitting,2,3231
Subject6,Sitting,2,3232
Subject6,Sitting,3,3233
Subject6,Sitting,3,3234
Subject6,Sitting,3,3235
Subject6,Sitting,3,3236
Subject6,Sitting,3,3237
Subject6,Sitting,3,3238
Subject6,Sitting,4,3239
Subject6,Sitting,4,3240
Subject6,Sitting,4,3241
Subject6,Sitting,4,3242
Subject6,Sitting,4,3243
Subject6,Sitting,4,3244
Subject6,Sitting,5,3245
Subject6,Sitting,5,3246
Subject6,Sitting,5,3247
Subject6,Sitting,5,3248
Subject6,Sitting,5,3249
Subject6,Sitting,5,3250
Subject6,Sleeping,1,3251
Subject6,Sleeping,1,3252
Subject6,Sleeping,1,3253
Subject6,Sleeping,1,3254
Subject6,Sleeping,1,3255
Subject6,Sleeping,1,3256
Subject6,Sleeping,1,3257
Subject6,Sleeping,1,3258
Subject6,Sleeping,2,3259
Subject6,Sleeping,2,3260
Subject6,Sleeping,2,3261
Subject6,Sleeping,2,3262
Subject6,Sleeping,2,3263
Subject6,Sleeping,2,3264
Subject6,Sleeping,2,3265
Subject6,Sleeping,2,3266
Subject6,Sleeping,3,3267
Subject6,Sleeping,3,3268
Subject6,Sleeping,3,3269
Subject6,Sleeping,3,3270
Subject6,Sleeping,3,3271
Subject6,Sleeping,3,3272
Subject6,Sleeping,3,3273
Subject6,Sleeping,3,3274
Subject6,Sleeping,4,3275
Subject6,Sleeping,4,3276
Subject6,Sleeping,4,3277
Subject6,Sleeping,4,3278
Subject6,Sleeping,4,3279
Subject6,Sleeping,4,3280
Subject6,Sleeping,4,3281
Subject6,Sleeping,4,3282
Subject6,Sleeping,5,3283
Subject6,Sleeping,5,3284
Subject6,Sleeping,5,3285
Subject6,Sleeping,5,3286
Subject6,Sleeping,5,3287
Subject6,Sleeping,5,3288
Subject6,Sleeping,5,3289
Subject6,Sleeping,5,3290
Subject6,Standing,1,3291
Subject6,Standing,1,3292
Subject6,Standing,1,3293
Subject6,Standing,1,3294
Subject6,Standing,1,3295
Subject6,Standing,1,3296
Subject6,Standing,2,3297
Subject6,Standing,2,3298
Subject6,Standing,2,3299
Subject6,Standing,2,3300
Subject6,Standing,2,3301
Subject6,Standing,2,3302
Subject6,Standing,3,3303
Subject6,Standing,3,3304
Subject6,Standing,3,3305
Subject6,Standing,3,3306
Subject6,Standing,3,3307
Subject6,Standing,3,3308
Subject6,Standing,4,3309
Subject6,Standing,4,3310
Subject6,Standing,4,3311
Subject6,Standing,4,3312
Subject6,Standing,4,3313
Subject6,Standing,4,3314
Subject6,Standing,5,3315
Subject6,Standing,5,3316
Subject6,Standing,5,3317
Subject6,Standing,5,3318
Subject6,Standing,5,3319
Subject6,Standing,5,3320
Subject6,Walking Downstairs,1,3321
Subject6,Walking Downstairs,2,3322
Subject6,Walking Downstairs,3,3323
Subject6,Walking Downstairs,4,3324
Subject6,Walking Downstairs,5,3325
Subject6,Walking Forward,1,3326
Subject6,Walking Forward,1,3327
Subject6,Walking Forward,1,3328
Subject6,Walking Forward,1,3329
Subject6,Walking Forward,2,3330
Subject6,Walking Forward,2,3331
Subject6,Walking Forward,2,3332
Subject6,Walking Forward,2,3333
Subject6,Walking Forward,3,3334
Subject6,Walking Forward,3,3335
Subject6,Walking Forward,3,3336
Subject6,Walking Forward,3,3337
Subject6,Walking Forward,4,3338
Subject6,Walking Forward,4,3339
Subject6,Walking Forward,4,3340
Subject6,Walking Forward,4,3341
Subject6,Walking Forward,5,3342
Subject6,Walking Forward,5,3343
Subject6,Walking Forward,5,3344
Subject6,Walking Forward,5,3345
Subject6,Walking Left,1,3346
Subject6,Walking Left,1,3347
Subject6,Walking Left,1,3348
Subject6,Walking Left,2,3349
Subject6,Walking Left,2,3350
Subject6,Walking Left,2,3351
Subject6,Walking Left,2,3352
Subject6,Walking Left,2,3353
Subject6,Walking Left,2,3354
Subject6,Walking Left,3,3355
Subject6,Walking Left,3,3356
Subject6,Walking Left,3,3357
Subject6,Walking Left,3,3358
Subject6,Walking Left,3,3359
Subject6,Walking Left,4,3360
Subject6,Walking Left,4,3361
Subject6,Walking Left,4,3362
Subject6,Walking Left,4,3363
Subject6,Walking Left,4,3364
Subject6,Walking Left,5,3365
Subject6,Walking Left,5,3366
Subject6,Walking Left,5,3367
Subject6,Walking Left,5,3368
Subject6,Walking Left,5,3369
Subject6,Walking Left,5,3370
Subject6,Walking Right,1,3371
Subject6,Walking Right,1,3372
Subject6,Walking Right,1,3373
Subject6,Walking Right,2,3374
Subject6,Walking Right,2,3375
Subject6,Walking Right,2,3376
Subject6,Walking Right,2,3377
Subject6,Walking Right,2,3378
Subject6,Walking Right,2,3379
Subject6,Walking Right,2,3380
Subject6,Walking Right,3,3381
Subject6,Walking Right,3,3382
Subject6,Walking Right,3,3383
Subject6,Walking Right,3,3384
Subject6,Walking Right,3,3385
Subject6,Walking Right,3,3386
Subject6,Walking Right,3,3387
Subject6,Walking Right,3,3388
Subject6,Walking Right,4,3389
Subject6,Walking Right,4,3390
Subject6,Walking Right,4,3391
Subject6,Walking Right,4,3392
Subject6,Walking Right,4,3393
Subject6,Walking Right,4,3394
Subject6,Walking Right,4,3395
Subject6,Walking Right,5,3396
Subject6,Walking Right,5,3397
Subject6,Walking Right,5,3398
Subject6,Walking Right,5,3399
Subject6,Walking Right,5,3400
Subject6,Walking Right,5,3401
Subject6,Walking Right,5,3402
Subject6,Walking Right,5,3403
Subject6,Walking Right,5,3404
Subject6,Walking Right,5,3405
Subject6,Walking Upstairs,1,3406
Subject6,Walking Upstairs,2,3407
Subject6,Walking Upstairs,3,3408
Subject6,Walking Upstairs,4,3409
Subject6,Walking Upstairs,5,3410
Subject7,Elevator Down,1,3411
Subject7,Elevator Down,1,3412
Subject7,Elevator Down,1,3413
Subject7,Elevator Down,2,3414
Subject7,Elevator Down,2,3415
Subject7,Elevator Down,2,3416
Subject7,Elevator Down,3,3417
Subject7,Elevator Down,3,3418
Subject7,Elevator Down,3,3419
Subject7,Elevator Down,3,3420
Subject7,Elevator Down,4,3421
Subject7,Elevator Down,4,3422
Subject7,Elevator Down,4,3423
Subject7,Elevator Down,5,3424
Subject7,Elevator Down,5,3425
Subject7,Elevator Down,5,3426
Subject7,Elevator Up,1,3427
Subject7,Elevator Up,1,3428
Subject7,Elevator Up,1,3429
Subject7,Elevator Up,2,3430
Subject7,Elevator Up,2,3431
Subject7,Elevator Up,2,3432
Subject7,Elevator Up,3,3433
Subject7,Elevator Up,3,3434
Subject7,Elevator Up,3,3435
Subject7,Elevator Up,4,3436
Subject7,Elevator Up,4,3437
Subject7,Elevator Up,5,3438
Subject7,Elevator Up,5,3439
Subject7,Elevator Up,5,3440
Subject7,Jumping Up,1,3441
Subject7,Jumping Up,2,3442
Subject7,Jumping Up,2,3443
Subject7,Jumping Up,2,3444
Subject7,Jumping Up,2,3445
Subject7,Jumping Up,3,3446
Subject7,Jumping Up,3,3447
Subject7,Jumping Up,3,3448
Subject7,Jumping Up,4,3449
Subject7,Jumping Up,5,3450
Subject7,Jumping Up,5,3451
Subject7,Running Forward,1,3452
Subject7,Running Forward,2,3453
Subject7,Running Forward,3,3454
Subject7,Running Forward,3,3455
Subject7,Running Forward,4,3456
Subject7,Running Forward,4,3457
Subject7,Running Forward,5,3458
Subject7,Sitting,1,3459
Subject7,Sitting,1,3460
Subject7,Sitting,1,3461
Subject7,Sitting,1,3462
Subject7,Sitting,1,3463
Subject7,Sitting,2,3464
Subject7,Sitting,2,3465
Subject7,Sitting,2,3466
