Activity,Duration,Day of activity,Weekend or weekday,Start time short,normality_score
Other_Activity,67.2,Friday,0,08:56:15,0.023333320958982495
Other_Activity,1.1,Friday,0,10:03:39,0.1281445620992961
Personal_Hygiene,6.95,Friday,0,10:04:48,-0.10012649170527357
Dress,3.816666666666667,Friday,0,10:12:05,0.03112669691520116
Personal_Hygiene,2.1166666666666667,Friday,0,10:17:28,-0.1292780184866416
Groom,1.4166666666666667,Friday,0,10:20:05,-0.14897350229149856
Other_Activity,2.333333333333333,Friday,0,10:21:30,0.11039721981329889
Other_Activity,1.2333333333333334,Friday,0,10:24:56,0.08392642653535948
Dress,3.983333333333333,Friday,0,10:26:10,-0.019779656804277318
Read,8.6,Friday,0,10:30:50,0.08626552886401831
Other_Activity,2.966666666666667,Friday,0,10:39:26,0.081851853571663
Toilet,1.2666666666666666,Friday,0,10:42:25,0.09950449490093967
Work_On_Computer,28.83333333333333,Friday,0,10:43:56,0.08613478871237412
Toilet,1.2666666666666666,Friday,0,11:12:57,0.05228834563876911
Work_On_Computer,3.066666666666667,Friday,0,11:14:26,0.06933548066137774
Other_Activity,1.1166666666666667,Friday,0,11:17:30,-0.02159491156503822
Work_On_Computer,10.65,Friday,0,11:18:37,0.057367219870684404
Cook_Lunch,4.583333333333333,Friday,0,11:29:26,-0.611956824521808
Eat_Lunch,12.933333333333334,Friday,0,11:34:14,-0.6994099429914893
Wash_Lunch_Dishes,3.1,Friday,0,11:47:23,-0.7388499251910738
Work_On_Computer,12.383333333333333,Friday,0,11:50:36,-0.024015202552196892
Toilet,4.166666666666667,Friday,0,12:03:11,0.0279199144135895
Dress,2.65,Friday,0,12:08:05,-0.2650423955634197
Work_On_Computer,16.166666666666668,Friday,0,12:12:16,0.05759872063269028
Dress,4.833333333333333,Friday,0,12:28:55,-0.3329694172853853
Toilet,1.0333333333333334,Friday,0,12:34:01,-0.03284956888099656
Work_On_Computer,56.35,Friday,0,12:35:14,-0.20817630194657885
Dress,1.1666666666666667,Friday,0,13:32:39,-0.21538449223209277
Other_Activity,1.35,Friday,0,13:34:51,-0.05031649787765294
Leave_Home,1.65,Friday,0,13:36:37,0.03564953202286712
Other_Activity,79.2,Friday,0,13:38:16,-0.3378737392743292
Other_Activity,4.516666666666667,Friday,0,14:57:36,-0.011014444409332918
Work_On_Computer,20.45,Friday,0,15:02:07,0.30763858356983775
Toilet,1.2833333333333334,Friday,0,15:23:24,0.24063920678210618
Leave_Home,2.216666666666667,Friday,0,15:25:07,0.23499429191679627
Other_Activity,53.65,Friday,0,15:27:20,-0.0560974057827789
Wash_Dishes,8.066666666666666,Friday,0,16:21:42,-0.613948270052141
Step_Out,1.0666666666666669,Friday,0,16:30:28,0.01637846084103648
Wash_Dishes,1.5,Friday,0,16:31:44,-0.5564554377340238
Leave_Home,1.1666666666666667,Friday,0,16:33:19,0.2459067188039501
Other_Activity,31.433333333333334,Friday,0,16:34:29,0.10017105869753218
Cook_Dinner,4.616666666666666,Friday,0,17:06:16,0.3244236476425125
Eat_Dinner,20.916666666666668,Friday,0,17:11:57,0.29112764546273295
Drink,1.4166666666666667,Friday,0,17:33:03,0.33473657086516506
Relax,1.3,Friday,0,17:34:35,-0.26538643496737424
Other_Activity,2.816666666666667,Friday,0,17:35:53,0.24117370508256375
Dress,1.4166666666666667,Friday,0,17:38:42,0.07270259468655813
Toilet,1.7666666666666666,Friday,0,17:40:14,0.3332766707089616
Work_On_Computer,7.033333333333333,Friday,0,17:43:00,0.36546927061683987
Wash_Dinner_Dishes,4.566666666666666,Friday,0,17:50:46,0.27403449462120577
Other_Activity,15.583333333333334,Friday,0,17:56:28,0.18926167343466407
Wash_Dinner_Dishes,1.5833333333333333,Friday,0,18:12:25,0.33668388071641886
Other_Activity,43.6,Friday,0,18:15:58,0.19923103737457953
Dress,4.716666666666667,Friday,0,18:59:34,0.08679781904060445
Phone,5.366666666666666,Friday,0,19:04:17,-0.005262866536796989
Other_Activity,1.7166666666666666,Friday,0,19:09:39,0.28372091488015827
Personal_Hygiene,5.733333333333333,Friday,0,19:11:22,-0.04551302321726199
Work,2.25,Friday,0,19:18:08,-0.7584573697906924
Other_Activity,72.26666666666667,Friday,0,19:20:55,0.09751008198640246
Work_At_Desk,6.083333333333333,Friday,0,20:33:42,0.33060746112570083
Other_Activity,95.98333333333332,Friday,0,20:40:18,0.026888239399699247
Work_On_Computer,15.25,Friday,0,22:16:31,0.3856079278524099
Dress,2.65,Friday,0,22:32:03,0.14331823175258707
Toilet,4.083333333333333,Friday,0,22:34:59,0.3616135267968318
Drink,1.2333333333333334,Friday,0,22:39:13,0.33368329075475567
Other_Activity,2.95,Friday,0,22:40:27,0.293880896603969
Evening_Meds,1.1,Friday,0,22:43:40,-0.3244373232584533
Dress,4.25,Friday,0,22:45:07,0.13311294108268298
Wash_Dishes,3.816666666666667,Friday,0,22:50:41,-0.5038451465329029
Watch_TV,73.63333333333334,Friday,0,22:55:16,0.001562829451338981
Personal_Hygiene,9.016666666666667,Saturday,1,06:45:07,-0.1612619005694636
Bathe,7.233333333333333,Saturday,1,06:54:08,-0.40807639706506604
Groom,6.45,Saturday,1,07:01:36,-0.34017367341948823
Other_Activity,1.2,Saturday,1,07:09:13,0.14046431159956357
Dress,3.0166666666666666,Saturday,1,07:10:25,0.004220133823248974
Other_Activity,1.0833333333333333,Saturday,1,07:13:26,0.13354090324681483
Dress,3.1,Saturday,1,07:14:31,0.0016775097936089726
Drink,1.7333333333333334,Saturday,1,07:18:29,0.007975906012085747
Morning_Meds,2.333333333333333,Saturday,1,07:20:19,-0.49509179438295403
Dress,2.95,Saturday,1,07:22:47,0.005527517746709045
Cook_Breakfast,3.533333333333333,Saturday,1,07:26:40,0.14358587856933996
Other_Activity,1.7166666666666666,Saturday,1,07:30:13,0.14179603304639035
Cook_Breakfast,2.05,Saturday,1,07:31:56,0.1464756757813695
Eat_Breakfast,14.2,Saturday,1,07:34:44,0.06082495959713641
Read,51.2,Saturday,1,07:48:56,-0.13641110306123605
Wash_Breakfast_Dishes,1.4333333333333331,Saturday,1,08:40:38,0.0019252540224473681
Other_Activity,5.0,Saturday,1,08:42:16,0.012314529587087193
Toilet,3.85,Saturday,1,08:47:16,0.015550288139247028
Work_On_Computer,16.016666666666666,Saturday,1,08:51:31,-0.05437121512789042
Other_Activity,2.2,Saturday,1,09:07:32,0.01029265790049487
Step_Out,2.3666666666666667,Saturday,1,09:09:44,-0.7296165772006582
Step_Out,1.8166666666666669,Saturday,1,09:12:35,-0.733970008270094
Leave_Home,1.8,Saturday,1,09:15:36,-0.4989871009343742
Other_Activity,568.55,Saturday,1,09:17:24,-3.698853589620686
Work_On_Computer,21.266666666666666,Saturday,1,18:46:11,0.28379808868947787
Work_On_Computer,41.0,Saturday,1,19:07:54,0.1266194689523063
Work_On_Computer,26.03333333333333,Saturday,1,19:49:30,0.27265320282955363
Other_Activity,2.066666666666667,Saturday,1,20:15:32,0.31872291520000007
Toilet,1.25,Saturday,1,20:17:40,0.3307880818788622
Cook_Dinner,7.583333333333333,Saturday,1,20:19:56,0.27590250211912576
Eat_Dinner,9.966666666666669,Saturday,1,20:27:37,0.2277756558376695
Wash_Dinner_Dishes,2.4166666666666665,Saturday,1,20:38:10,0.2515763318555537
Work_On_Computer,19.383333333333333,Saturday,1,20:40:52,0.30820331501185705
Wash_Dinner_Dishes,1.4333333333333331,Saturday,1,21:00:28,0.22559028629471567
Other_Activity,2.3,Saturday,1,21:01:56,0.3202953276912732
Toilet,2.316666666666667,Saturday,1,21:04:18,0.3312638925934135
Personal_Hygiene,1.6333333333333333,Saturday,1,21:07:02,-0.015408648604667986
Other_Activity,3.983333333333333,Saturday,1,21:08:44,0.28781638654438213
Work,2.283333333333333,Saturday,1,21:12:43,-1.002451978594441
Other_Activity,1.05,Saturday,1,21:15:00,0.3084901808292148
Phone,5.766666666666667,Saturday,1,21:16:04,-0.25774958267831916
Dress,6.533333333333333,Saturday,1,21:23:03,0.07866747739601221
Other_Activity,3.3,Saturday,1,21:31:07,0.30984500729191783
Watch_TV,9.45,Saturday,1,21:34:25,0.14758200898480156
Other_Activity,2.066666666666667,Saturday,1,21:45:51,0.32497075390935154
Phone,16.7,Saturday,1,21:47:55,-0.3275178806195226
Other_Activity,1.75,Saturday,1,22:04:37,0.23611734998652706
Toilet,1.45,Saturday,1,22:06:25,0.21476567654144452
Dress,2.716666666666667,Saturday,1,22:08:04,0.034242791611536164
Personal_Hygiene,1.5333333333333334,Sunday,1,05:01:23,-0.3005442257318258
Personal_Hygiene,12.983333333333333,Sunday,1,05:03:00,-0.37433399293683695
Dress,8.4,Sunday,1,05:16:39,-0.2341812084744841
Drink,2.583333333333333,Sunday,1,05:25:12,-0.15943195123775794
Relax,2.533333333333333,Sunday,1,05:27:50,-1.0518832449963749
Toilet,3.2,Sunday,1,05:31:05,-0.06510380466718027
Other_Activity,2.183333333333333,Sunday,1,05:34:19,-0.07609646749980087
Work_At_Desk,3.183333333333333,Sunday,1,05:36:33,-0.38606570489267245
Other_Activity,1.65,Sunday,1,05:39:44,-0.07594556258883536
Toilet,1.0666666666666669,Sunday,1,05:41:28,-0.10113745944116559
Leave_Home,1.9,Sunday,1,05:42:38,-0.45438797019914856
Other_Activity,1564.1833333333334,Sunday,1,05:44:32,-7.328762989996535
Other_Activity,4.083333333333333,Monday,0,07:49:24,0.10179745697664658
Other_Activity,10.25,Monday,0,07:54:05,0.08483535754816865
Enter_Home,1.25,Monday,0,08:04:20,-0.9841028303177471
Entertain_Guests,34.15,Monday,0,08:05:35,-0.7720682651193331
Work_On_Computer,7.166666666666667,Monday,0,08:39:52,0.11382193124969456
Personal_Hygiene,1.05,Monday,0,08:47:47,-0.15928477523969004
Other_Activity,2.2333333333333334,Monday,0,08:48:50,0.11219314396437233
Phone,7.033333333333333,Monday,0,08:51:04,-0.312219213547257
Other_Activity,2.316666666666667,Monday,0,08:58:09,0.09077874016404487
Leave_Home,6.183333333333334,Monday,0,09:00:28,-0.16042486472726897
Other_Activity,2237.75,Monday,0,09:06:39,-10.291895175239167
Other_Activity,1.9666666666666663,Tuesday,0,22:24:42,0.48316561090087184
Work_On_Computer,9.55,Tuesday,0,22:26:40,0.6109553771136464
Work_On_Computer,39.43333333333333,Tuesday,0,22:37:54,0.505208978772304
Other_Activity,1.6,Tuesday,0,23:17:20,0.43880177357926464
Personal_Hygiene,1.7833333333333334,Tuesday,0,23:19:01,0.15686385549604226
Dress,5.883333333333334,Tuesday,0,23:21:24,0.2884734939768383
Other_Activity,2.6333333333333333,Tuesday,0,23:27:17,0.4463300315689306
Groom,3.066666666666667,Tuesday,0,23:30:59,0.4903990458821936
Groom,1.0833333333333333,Tuesday,0,23:34:48,0.45580867430832456
Other_Activity,2.6333333333333333,Tuesday,0,23:37:13,0.4505863751695698
Other_Activity,2.933333333333333,Wednesday,0,06:45:59,0.4894397224087159
Personal_Hygiene,11.3,Wednesday,0,06:48:55,0.24368214839261657
Dress,2.7666666666666666,Wednesday,0,07:00:24,0.4163506864469152
Dress,1.4166666666666667,Wednesday,0,07:03:10,0.39250786245709685
Other_Activity,3.35,Wednesday,0,07:04:35,0.509893551905704
Read,3.7,Wednesday,0,07:07:56,0.5425517927339328
Cook_Breakfast,2.966666666666667,Wednesday,0,07:11:52,0.5093861798893218
Other_Activity,2.066666666666667,Wednesday,0,07:14:52,0.5104697140956784
Work_On_Computer,4.3,Wednesday,0,07:17:00,0.5800253346693667
Other_Activity,2.6333333333333333,Wednesday,0,07:21:18,0.5104953558371959
Other_Activity,1.0166666666666666,Wednesday,0,07:24:49,0.4891674242978805
Cook_Breakfast,5.316666666666666,Wednesday,0,07:26:41,0.5105645816802639
Eat_Breakfast,10.633333333333333,Wednesday,0,07:32:57,0.5382299973302037
Read,44.6,Wednesday,0,07:43:35,0.5000000754175422
Wash_Breakfast_Dishes,1.05,Wednesday,0,08:28:20,0.48158943614792016
Toilet,2.4,Wednesday,0,08:29:29,0.5471099961254213
Work_On_Computer,31.216666666666665,Wednesday,0,08:32:04,0.5406217123651089
Other_Activity,1.1833333333333331,Wednesday,0,09:03:17,0.41196057131283226
Other_Activity,3.3833333333333333,Wednesday,0,09:04:57,0.4248856574802482
Entertain_Guests,163.28333333333333,Wednesday,0,09:08:32,-1.3013063706408343
Other_Activity,9.916666666666666,Wednesday,0,11:52:18,0.12739149218242551
Entertain_Guests,33.416666666666664,Wednesday,0,12:02:28,-0.766946117692435
Other_Activity,1.0666666666666669,Wednesday,0,12:35:53,0.012801489460380629
Drink,1.25,Wednesday,0,12:37:03,0.17981115703269063
Other_Activity,1.75,Wednesday,0,12:38:20,0.006525943720559839
Work_On_Computer,9.0,Wednesday,0,12:40:08,0.1830783769366944
Other_Activity,3.1,Wednesday,0,12:49:08,-0.015303327728373662
Work_On_Computer,9.833333333333334,Wednesday,0,12:52:14,0.1527393912401243
Other_Activity,1.75,Wednesday,0,13:02:04,0.21574878908777717
Work_On_Computer,32.56666666666667,Wednesday,0,13:03:49,0.31330506292199783
Leave_Home,2.45,Wednesday,0,13:36:48,0.24199882082167623
Other_Activity,12.75,Wednesday,0,13:39:15,0.15915543555801637
Work_On_Computer,57.86666666666667,Wednesday,0,13:52:15,0.13211435603010846
Other_Activity,2.283333333333333,Wednesday,0,14:50:07,0.23654995066844664
Work_On_Computer,31.0,Wednesday,0,14:52:24,0.3385271561994355
Other_Activity,1.3,Wednesday,0,15:24:33,0.37701157272738006
Work,1.2,Wednesday,0,15:25:51,-0.5645350144174248
Other_Activity,2.966666666666667,Wednesday,0,15:27:03,0.38435880663985134
Work_On_Computer,69.8,Wednesday,0,15:30:01,0.27209184869100206
Toilet,2.3,Wednesday,0,16:39:57,0.5612789906239759
Dress,1.1,Wednesday,0,16:43:40,0.28085789773091385
Dress,2.0,Wednesday,0,16:44:59,0.2900352767302564
Other_Activity,2.183333333333333,Wednesday,0,16:46:59,0.4441512816673939
Other_Activity,1.4333333333333331,Wednesday,0,16:49:25,0.43781377307492203
Toilet,1.0833333333333333,Wednesday,0,16:50:51,0.5359535405844078
Other_Activity,1.4,Wednesday,0,16:51:58,0.4279114960735601
Work_On_Computer,21.5,Wednesday,0,16:53:22,0.5911878457021187
Other_Activity,316.9,Wednesday,0,17:15:50,-1.3427781314766585
Work_On_Computer,17.933333333333334,Wednesday,0,22:34:06,0.7836834116766047
Drink,1.3,Wednesday,0,22:53:29,0.7342236007794601
Dress,2.6666666666666665,Wednesday,0,22:56:45,0.49987804158103677
Personal_Hygiene,1.6666666666666667,Wednesday,0,22:59:43,0.3514443789223385
Watch_TV,11.416666666666666,Wednesday,0,23:01:36,0.6649626727277652
Watch_TV,8.183333333333334,Wednesday,0,23:14:02,0.6751501116361639
Watch_TV,17.816666666666666,Wednesday,0,23:23:05,0.6769670909971071
Personal_Hygiene,8.333333333333334,Thursday,0,07:06:53,0.21439228829573884
Cook_Breakfast,2.15,Thursday,0,07:15:54,0.47600627095860515
Other_Activity,3.933333333333333,Thursday,0,07:18:03,0.4722632049268172
Read,19.683333333333334,Thursday,0,07:22:02,0.5212619470538018
Cook_Breakfast,2.6166666666666667,Thursday,0,07:41:49,0.4556863259673476
Eat_Breakfast,10.6,Thursday,0,07:44:51,0.45667676626071224
Read,6.366666666666666,Thursday,0,07:55:27,0.4878181616199525
Personal_Hygiene,5.966666666666667,Thursday,0,08:02:18,0.18467375935577757
Dress,3.183333333333333,Thursday,0,08:08:32,0.33950312551096984
Other_Activity,1.8833333333333333,Thursday,0,08:11:43,0.44186781811561915
Toilet,1.9666666666666663,Thursday,0,08:13:39,0.5152355880708677
Work_On_Computer,9.316666666666666,Thursday,0,08:16:54,0.5273108181414726
Leave_Home,1.6166666666666667,Thursday,0,08:27:01,0.27836827157022914
Other_Activity,7.55,Thursday,0,08:28:38,0.41594710526612955
Other_Activity,1.1,Thursday,0,08:36:21,0.40276422843524395
Work_On_Computer,56.21666666666667,Thursday,0,08:37:44,0.4285113885243058
Work_On_Computer,9.783333333333331,Thursday,0,09:36:16,0.42807261017962644
Leave_Home,2.066666666666667,Thursday,0,09:46:33,0.22467274320767594
Other_Activity,43.266666666666666,Thursday,0,09:48:37,0.27916338711290056
Other_Activity,1.65,Thursday,0,10:32:05,0.2568218303645206
Work_On_Computer,25.666666666666668,Thursday,0,10:34:55,0.3617966494496949
Toilet,2.333333333333333,Thursday,0,11:01:26,0.32292091771164433
Other_Activity,1.9666666666666663,Thursday,0,11:03:46,0.20911825809013337
Step_Out,2.8833333333333333,Thursday,0,11:05:44,-0.08143724401994396
Drink,2.35,Thursday,0,11:09:13,0.2413432383838376
Work_On_Computer,77.26666666666667,Thursday,0,11:12:27,0.1225640933788441
Other_Activity,2.183333333333333,Thursday,0,12:29:43,0.0405919931643286
Work_On_Computer,7.166666666666667,Thursday,0,12:31:54,0.21994184673809009
Cook_Lunch,6.2,Thursday,0,12:39:13,-0.17972753014991946
Cook_Lunch,2.4,Thursday,0,12:46:12,-0.16866638382572918
Other_Activity,3.683333333333333,Thursday,0,12:48:36,0.0018697539963967499
Eat_Lunch,15.083333333333334,Thursday,0,12:52:53,-0.3303329592056897
Other_Activity,1.1333333333333333,Thursday,0,13:07:58,0.2092028356663881
Other_Activity,1.6166666666666667,Thursday,0,13:10:48,0.21071662402642394
Personal_Hygiene,1.9166666666666667,Thursday,0,13:13:15,-0.07892200644685089
Work_At_Desk,2.3,Thursday,0,13:15:20,0.2961243195595115
Leave_Home,1.55,Thursday,0,13:17:48,0.2898625999527382
Other_Activity,22.516666666666666,Thursday,0,13:19:21,0.1700242025646216
Other_Activity,1.7333333333333334,Thursday,0,13:42:05,0.15606464401055634
Leave_Home,1.25,Thursday,0,13:43:51,0.23874908173758128
Other_Activity,60.05,Thursday,0,13:45:06,0.018446561009867003
Work_On_Computer,3.883333333333333,Thursday,0,14:46:18,0.4033134847367548
Toilet,1.1666666666666667,Thursday,0,14:50:53,0.35107107679761207
Work_On_Computer,5.366666666666666,Thursday,0,14:52:18,0.39392439757577513
Work_On_Computer,42.1,Thursday,0,14:58:19,0.29513726364767373
Personal_Hygiene,4.983333333333333,Thursday,0,15:40:56,0.028199896473765647
Dress,4.9,Thursday,0,15:46:07,0.15885287755868746
Dress,3.8,Thursday,0,15:51:35,0.17515410803572565
Work_On_Computer,35.78333333333333,Thursday,0,15:55:57,0.43047972549824143
Leave_Home,1.1,Thursday,0,16:31:56,0.4977821651638558
Other_Activity,8.25,Thursday,0,16:33:02,0.4010801705803011
Drink,1.4333333333333331,Thursday,0,16:41:33,0.5347424283232372
Work_On_Computer,15.766666666666667,Thursday,0,16:43:08,0.5726208055171014
Leave_Home,1.5333333333333334,Thursday,0,16:59:02,0.49194599183501114
Other_Activity,27.116666666666667,Thursday,0,17:00:34,0.4637318697278833
Enter_Home,1.1166666666666667,Thursday,0,17:27:41,-0.5899426253501924
Work_On_Computer,10.016666666666667,Thursday,0,17:28:53,0.6312016123220916
Step_Out,6.066666666666666,Thursday,0,17:39:03,0.2973711411981013
Work,1.9833333333333327,Thursday,0,17:45:25,-0.4737954429480731
Cook_Dinner,4.266666666666667,Thursday,0,17:47:31,0.5780615557171195
Work_On_Computer,4.416666666666667,Thursday,0,17:53:01,0.6114880084915131
Cook_Dinner,2.0166666666666666,Thursday,0,17:57:43,0.5802667037545901
Other_Activity,1.5333333333333334,Thursday,0,17:59:45,0.43567904794631607
Other_Activity,8.416666666666666,Thursday,0,18:03:50,0.5033558710474968
Other_Activity,8.1,Thursday,0,18:13:49,0.5082747550334041
Other_Activity,4.883333333333334,Thursday,0,18:23:35,0.5118559340920581
Wash_Dinner_Dishes,2.583333333333333,Thursday,0,18:28:44,0.5902833008469597
Watch_TV,44.266666666666666,Thursday,0,18:31:42,0.4632831088281588
Dress,1.55,Thursday,0,19:16:04,0.38302011007656367
Toilet,1.4,Thursday,0,19:18:29,0.6409250190422868
Dress,2.833333333333333,Thursday,0,19:20:30,0.3989375444251001
Work_On_Computer,27.7,Thursday,0,19:24:02,0.6735365375669617
Other_Activity,2.1666666666666665,Thursday,0,19:51:44,0.5173089742368203
Toilet,1.8166666666666669,Thursday,0,19:53:54,0.6416916107640831
Leave_Home,5.766666666666667,Thursday,0,19:55:53,0.5962288305500645
Other_Activity,154.51666666666668,Thursday,0,20:01:39,-0.11450780078604622
Work_On_Computer,14.966666666666669,Thursday,0,22:36:30,0.709771244850389
Other_Activity,1.4666666666666666,Thursday,0,22:51:28,0.5512853789222274
Cook,3.683333333333333,Thursday,0,22:52:58,0.7076593333616619
Eat,18.53333333333333,Thursday,0,22:56:48,0.6838897578294107
Evening_Meds,1.25,Thursday,0,23:15:30,-0.038137299093598635
Dress,2.2333333333333334,Thursday,0,23:17:21,0.33201723688095325
Read,29.616666666666667,Thursday,0,23:20:42,0.5314787190817922
Toilet,3.633333333333333,Friday,0,06:27:11,0.30975916620046484
Other_Activity,1.3833333333333333,Friday,0,06:31:21,0.24345354138751224
Other_Activity,4.85,Friday,0,06:33:00,0.2522095660784184
Bathe,7.816666666666666,Friday,0,06:37:51,-0.029924547422480977
Groom,4.683333333333334,Friday,0,06:45:40,0.02741575704976755
Dress,8.4,Friday,0,06:50:42,0.13021075901137444
Morning_Meds,1.6333333333333333,Friday,0,06:59:18,-0.10469711893564967
Read,10.016666666666667,Friday,0,07:01:30,0.2804707104055254
Cook_Breakfast,1.9166666666666667,Friday,0,07:11:51,0.25972195070044135
Eat_Breakfast,14.95,Friday,0,07:13:57,0.24424020916429845
Read,21.08333333333333,Friday,0,07:28:54,0.28442750674076195
Personal_Hygiene,6.333333333333333,Friday,0,07:50:56,0.006883047664490818
Other_Activity,1.55,Friday,0,07:57:19,0.2510567240532873
Leave_Home,1.8666666666666667,Friday,0,07:58:52,0.007422558214055378
Other_Activity,478.06666666666666,Friday,0,08:00:44,-2.4817386093117575
Other_Activity,131.63333333333333,Friday,0,15:59:09,-0.5008310772430995
Other_Activity,1.0333333333333334,Friday,0,18:11:16,0.2622596626725683
Drink,1.2333333333333334,Friday,0,18:12:18,0.3492157492383709
Work_On_Computer,18.0,Friday,0,18:13:41,0.3917184819549474
Other_Activity,6.15,Friday,0,18:31:41,0.2793077602467483
Watch_TV,5.333333333333333,Friday,0,18:37:50,0.32912086140603813
Other_Activity,8.883333333333333,Friday,0,18:43:10,0.2755311837147239
Drink,1.6666666666666667,Friday,0,18:52:13,0.3513133678022542
Other_Activity,14.116666666666667,Friday,0,18:54:00,0.24916607849793276
Toilet,1.6833333333333331,Friday,0,19:09:43,0.3828687547402062
Work,5.85,Friday,0,19:11:33,-0.7764812462663935
Leave_Home,1.2,Friday,0,19:17:27,0.3362181791476539
Other_Activity,136.25,Friday,0,19:18:39,-0.2618563339449269
Cook,3.433333333333333,Friday,0,21:35:48,0.415774522338039
Eat,15.5,Friday,0,21:39:27,0.36586940444026217
Work_On_Computer,3.816666666666667,Friday,0,21:55:04,0.42792814717081995
Work_On_Computer,1.4333333333333331,Friday,0,21:59:49,0.4197215958967434
Other_Activity,1.7666666666666666,Friday,0,22:01:15,0.24422713379005168
Work_On_Computer,3.6,Friday,0,22:03:01,0.3750326467001266
Work_On_Computer,43.63333333333333,Friday,0,22:07:07,0.28782118759168396
Groom,2.45,Friday,0,22:51:15,0.2862061621037774
Dress,2.95,Friday,0,22:55:14,0.17103033890360747
Read,4.55,Friday,0,22:58:11,0.3260245967390496
Personal_Hygiene,1.7,Saturday,1,05:21:34,-0.12666230825848412
Personal_Hygiene,19.48333333333333,Saturday,1,05:23:16,-0.21247769192414462
Other_Activity,6.433333333333334,Saturday,1,05:42:50,0.10141293440863716
Dress,2.4,Saturday,1,05:49:22,-0.013655706745859968
Groom,3.866666666666666,Saturday,1,05:52:29,-0.27637835942356936
Cook_Breakfast,2.65,Saturday,1,05:56:31,0.1526952707289624
Eat_Breakfast,13.983333333333333,Saturday,1,06:00:21,0.061449568242321215
Read,29.7,Saturday,1,06:14:20,-0.002840667422723005
Toilet,3.033333333333333,Saturday,1,06:45:16,0.15743047748385447
Other_Activity,2.466666666666667,Saturday,1,06:49:11,0.15390838827698558
Leave_Home,1.45,Saturday,1,06:51:39,-0.29159865110881084
Other_Activity,859.0833333333334,Saturday,1,06:53:06,-4.787860488321879
Other_Activity,1.5166666666666666,Saturday,1,21:12:29,0.3225063247629274
Drink,1.8333333333333333,Saturday,1,21:14:47,0.3241727069604265
Other_Activity,1.0666666666666669,Saturday,1,21:16:42,0.3082832330528127
Work_On_Computer,38.11666666666667,Saturday,1,21:17:46,0.12774308512213034
Other_Activity,2.333333333333333,Saturday,1,21:56:40,0.32868848273421253
Leave_Home,7.45,Saturday,1,21:59:02,0.05747104071396435
Work_On_Computer,18.166666666666668,Saturday,1,22:07:36,0.21220448347844673
Work_On_Computer,16.633333333333333,Saturday,1,22:26:19,0.23158802085675678
Dress,1.3333333333333333,Saturday,1,22:43:47,0.06550565772380831
Wash_Dishes,4.116666666666666,Saturday,1,22:45:29,-0.8366220579036654
Toilet,1.6666666666666667,Saturday,1,22:50:54,0.3076596788096602
Other_Activity,2.5166666666666666,Saturday,1,22:52:39,0.2953810660297206
Other_Activity,2.9166666666666665,Sunday,1,05:53:14,-0.07426911474061815
Personal_Hygiene,6.35,Sunday,1,05:56:09,-0.29942286997496936
Bathe,6.716666666666667,Sunday,1,06:02:30,-0.6149944651155639
Groom,3.583333333333333,Sunday,1,06:09:14,-0.5244746781035607
Dress,7.216666666666667,Sunday,1,06:13:24,-0.22226945247812063
Dress,2.4833333333333334,Sunday,1,06:22:36,-0.2072348674128622
Other_Activity,2.85,Sunday,1,06:25:27,-0.06806183168194978
Relax,4.25,Sunday,1,06:28:18,-1.0723803030518255
Other_Activity,2.4833333333333334,Sunday,1,06:32:36,-0.07672303606694444
Groom,2.083333333333333,Sunday,1,06:35:34,-0.5359586035898152
Read,1.9666666666666663,Sunday,1,06:38:51,-0.06327155497358242
Other_Activity,5.633333333333334,Sunday,1,06:40:49,-0.07538714144582889
Other_Activity,1.05,Sunday,1,06:46:30,-0.06432674291026644
Read,2.1,Sunday,1,06:48:42,-0.039829088126412074
Other_Activity,1.5166666666666666,Sunday,1,06:50:48,-0.044915752957519234
Other_Activity,1.7333333333333334,Sunday,1,06:52:22,-0.0451749071490259
Read,1.3,Sunday,1,06:54:09,-0.05179034381869538
Other_Activity,9.483333333333333,Sunday,1,06:55:27,-0.09797837785689201
Other_Activity,5.9,Sunday,1,07:05:27,-0.06367898902224893
Toilet,1.7333333333333334,Sunday,1,07:12:51,-0.06696484122170326
Other_Activity,2.583333333333333,Sunday,1,07:14:38,-0.05009183623185261
Other_Activity,340.76666666666665,Sunday,1,07:17:41,-2.7065917155437624
Enter_Home,1.1333333333333333,Sunday,1,12:58:27,-1.5954022292354026
Drink,3.05,Sunday,1,13:00:58,-0.20784228096639584
Work_On_Computer,33.15,Sunday,1,13:04:14,-0.3223646079021495
Other_Activity,1.2,Sunday,1,13:37:23,-0.3161891940745314
Toilet,1.25,Sunday,1,13:38:44,-0.2720981239866529
Other_Activity,2.0,Sunday,1,13:40:02,-0.335473160763661
Other_Activity,11.05,Sunday,1,14:24:57,-0.3084768726180254
Work_On_Computer,18.383333333333333,Sunday,1,14:36:00,-0.19899926779027047
Toilet,1.05,Sunday,1,14:54:33,-0.22931885917173433
Other_Activity,1348.2833333333333,Sunday,1,14:56:54,-6.5181794048420265
Other_Activity,1.0833333333333333,Monday,0,13:25:33,-0.02176826183465502
Toilet,1.7,Monday,0,13:26:51,0.027303482502952482
Other_Activity,1.2666666666666666,Monday,0,13:28:38,-0.019116206602899883
Dress,5.083333333333333,Monday,0,13:29:54,-0.1752189009205402
Cook_Lunch,3.7,Monday,0,13:37:06,-0.48459979876863696
