Activity,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short,normality_score
Other_Activity,1.1166666666666667,0,0.0,Tuesday,0,09:02:42,0.2587457769206145
Dress,3.8333333333333335,0,0.0,Tuesday,0,09:03:49,0.18718924625825667
Other_Activity,1.6333333333333333,0,0.0,Tuesday,0,09:08:27,0.2675557870121409
Dress,1.4666666666666666,0,0.0,Tuesday,0,09:10:42,0.16430014162544632
Other_Activity,4.866666666666666,0,0.0,Tuesday,0,09:12:11,0.2675986325804287
Work_On_Computer,80.21666666666667,0,0.0,Tuesday,0,09:17:03,0.1159825891084722
Work_On_Computer,42.61666666666667,0,0.0,Tuesday,0,10:38:49,0.21184819315729353
Toilet,3.066666666666667,0,0.0,Tuesday,0,11:21:34,0.20196584642892473
Other_Activity,1.2,0,0.0,Tuesday,0,11:24:54,-0.038618029127811454
Dress,2.85,0,0.0,Tuesday,0,11:26:06,-0.10907324024305606
Work_On_Computer,76.15,0,0.0,Tuesday,0,11:29:38,-0.09257479296141066
Toilet,1.65,0,0.0,Tuesday,0,12:46:22,-0.03800244830737498
Other_Activity,1.3666666666666667,0,0.0,Tuesday,0,12:48:03,-0.2473101557599174
Personal_Hygiene,1.05,0,0.0,Tuesday,0,12:49:30,-0.5066654590647321
Other_Activity,1.4333333333333331,0,0.0,Tuesday,0,12:50:36,-0.24135967178895995
Drink,1.933333333333333,0,0.0,Tuesday,0,12:52:09,-0.03010776874572177
Work_On_Computer,10.666666666666666,0,0.0,Tuesday,0,12:54:12,0.004802106351263316
Other_Activity,4.5,0,0.0,Tuesday,0,13:04:52,-0.009918814076926491
Work_On_Computer,11.866666666666667,0,0.0,Tuesday,0,13:09:22,0.2053634021930491
Leave_Home,3.2666666666666666,0,0.0,Tuesday,0,13:21:21,0.07404700449923027
Other_Activity,59.016666666666666,0,0.0,Tuesday,0,13:24:37,-0.20761434622794808
Work_On_Computer,40.55,0,0.0,Tuesday,0,14:24:07,0.19953197998191477
Toilet,1.3333333333333333,0,0.0,Tuesday,0,15:05:14,0.4142688738184691
Work_On_Computer,4.133333333333334,0,0.0,Tuesday,0,15:07:09,0.4382699562494656
Other_Activity,1.1166666666666667,0,0.0,Tuesday,0,15:12:28,0.18457506125450457
Work_On_Computer,1.6333333333333333,0,0.0,Tuesday,0,15:13:35,0.4218817784480107
Work_On_Computer,3.3666666666666667,0,0.0,Tuesday,0,15:16:05,0.4226401689539201
Other_Activity,1.2,0,0.0,Tuesday,0,15:19:27,0.1793873571960372
Other_Activity,3.3833333333333333,0,0.0,Tuesday,0,15:21:42,0.18816748968283603
Work_On_Computer,39.4,0,0.0,Tuesday,0,15:25:05,0.319293665908404
Leave_Home,4.166666666666667,0,0.0,Tuesday,0,16:04:37,0.3928333980785157
Other_Activity,3.933333333333333,0,0.0,Tuesday,0,16:08:47,0.2898764765681387
Work_On_Computer,42.1,0,0.0,Tuesday,0,16:12:59,0.39727876042801435
Other_Activity,6.466666666666667,0,0.0,Tuesday,0,16:56:37,0.21888915240179543
Work_On_Computer,3.633333333333333,0,0.0,Tuesday,0,17:03:19,0.5698248328532062
Watch_TV,36.85,0,0.0,Tuesday,0,17:07:50,0.3777605724779528
Cook_Dinner,6.3,0,0.0,Tuesday,0,17:45:23,0.5085316987296347
Toilet,1.0166666666666666,0,0.0,Tuesday,0,17:52:47,0.46935082111851334
Cook_Dinner,3.283333333333333,0,0.0,Tuesday,0,17:54:28,0.5125421803364008
Watch_TV,2.316666666666667,0,0.0,Tuesday,0,17:57:54,0.47048738707253424
Other_Activity,26.016666666666666,0,0.0,Tuesday,0,18:01:23,0.37585722528723564
Cook_Dinner,1.9166666666666667,0,0.0,Tuesday,0,18:27:34,0.5679910672917403
Other_Activity,26.25,0,0.0,Tuesday,0,18:30:28,0.3571512050585615
Other_Activity,1.2833333333333334,0,0.0,Tuesday,0,18:57:07,0.3574255061222208
Cook_Dinner,1.0166666666666666,0,0.0,Tuesday,0,18:58:24,0.5187253075050728
Watch_TV,3.3666666666666667,0,0.0,Tuesday,0,18:59:31,0.518311983823901
Other_Activity,1.7833333333333334,0,0.0,Tuesday,0,19:03:12,0.451414467342127
Eat_Dinner,5.2,0,0.0,Tuesday,0,19:05:09,0.5528268623321307
Eat_Dinner,3.85,0,0.0,Tuesday,0,19:10:47,0.5591841102653641
Watch_TV,19.45,0,0.0,Tuesday,0,19:15:01,0.4932326041271678
Watch_TV,29.266666666666666,0,0.0,Tuesday,0,19:35:14,0.45754278708878293
Other_Activity,1.3333333333333333,0,0.0,Tuesday,0,20:05:15,0.48288644386423163
Watch_TV,14.816666666666666,0,0.0,Tuesday,0,20:07:13,0.5484295368839807
Other_Activity,1.5666666666666669,0,0.0,Tuesday,0,20:22:02,0.4632681929773131
Personal_Hygiene,3.75,0,0.0,Tuesday,0,20:23:40,0.20770447289366675
Other_Activity,2.3666666666666667,0,0.0,Tuesday,0,20:27:29,0.4661137590556359
Work_On_Computer,20.316666666666663,0,0.0,Tuesday,0,20:29:51,0.596266136706249
Leave_Home,12.483333333333333,0,0.0,Tuesday,0,20:50:17,0.46602673000092104
Work_On_Computer,45.88333333333333,0,0.0,Tuesday,0,21:03:06,0.525691673964211
Watch_TV,9.85,0,0.0,Tuesday,0,21:49:21,0.583501840615892
Work_On_Computer,6.766666666666667,0,0.0,Tuesday,0,21:59:26,0.6391587330583794
Toilet,2.4833333333333334,0,0.0,Tuesday,0,22:06:28,0.595401167196906
Dress,2.066666666666667,0,0.0,Tuesday,0,22:10:04,0.3383389651521914
Work,4.35,0,0.0,Tuesday,0,22:12:43,-0.476724526644816
Other_Activity,3.2,0,0.0,Tuesday,0,22:17:04,0.4724691502130762
Watch_TV,1.4833333333333334,0,0.0,Tuesday,0,22:20:17,0.5586166060864619
Watch_TV,81.91666666666667,0,0.0,Tuesday,0,22:22:39,0.20911036210517453
Sleep,436.8,1,3.1499999999999773,Tuesday,0,23:44:34,-1.3257279138162852
Other_Activity,2.5166666666666666,0,0.0,Wednesday,0,07:07:00,0.5737440879312832
Personal_Hygiene,5.95,0,0.0,Wednesday,0,07:09:31,0.3599253532088401
Drink,1.4166666666666667,0,0.0,Wednesday,0,07:15:55,0.5513316756941921
Other_Activity,5.583333333333333,0,0.0,Wednesday,0,07:17:20,0.5766565953952125
Read,7.75,0,0.0,Wednesday,0,07:24:28,0.6330281083534512
Cook_Breakfast,2.833333333333333,0,0.0,Wednesday,0,07:32:23,0.5777305955060749
Eat_Breakfast,6.933333333333334,0,0.0,Wednesday,0,07:35:28,0.611474066967245
Toilet,2.183333333333333,0,0.0,Wednesday,0,07:42:37,0.6167879641397092
Read,63.516666666666666,0,0.0,Wednesday,0,07:44:57,0.40939866516269324
Toilet,1.1666666666666667,0,0.0,Wednesday,0,08:49:17,0.5557861113357669
Other_Activity,2.0166666666666666,0,0.0,Wednesday,0,08:50:36,0.4633360873634985
Leave_Home,5.033333333333333,0,0.0,Wednesday,0,08:53:16,0.4749753965477433
Other_Activity,58.1,0,0.0,Wednesday,0,08:58:18,0.2129374432373139
Bathe,9.533333333333331,0,0.0,Wednesday,0,09:56:48,0.348881661887803
Groom,5.216666666666667,0,0.0,Wednesday,0,10:06:26,0.4050447796665909
Dress,3.283333333333333,0,0.0,Wednesday,0,10:12:09,0.214019795830612
Other_Activity,1.2333333333333334,0,0.0,Wednesday,0,10:15:26,0.3137504741032513
Groom,1.3833333333333333,0,0.0,Wednesday,0,10:17:11,0.3564614221682506
Work_On_Computer,108.86666666666666,0,0.0,Wednesday,0,10:19:21,-0.07790047470248268
Cook_Lunch,6.966666666666667,0,0.0,Wednesday,0,12:08:27,-0.16527973092050113
Eat_Lunch,22.216666666666665,0,0.0,Wednesday,0,12:15:36,-0.3084555487257
Work_On_Computer,48.15,0,0.0,Wednesday,0,12:37:49,0.011079864145164188
Personal_Hygiene,5.033333333333333,0,0.0,Wednesday,0,13:27:10,-0.15321716448323297
Other_Activity,1.7166666666666666,0,0.0,Wednesday,0,13:32:16,0.10337439394133861
Dress,1.05,0,0.0,Wednesday,0,13:33:59,-0.07758838765856084
Other_Activity,1.4,0,0.0,Wednesday,0,13:35:02,0.07858026518029634
Work_On_Computer,21.1,0,0.0,Wednesday,0,13:36:26,0.2793020542817656
Leave_Home,3.283333333333333,0,0.0,Wednesday,0,13:59:06,0.13351423765199458
Other_Activity,107.5,0,0.0,Wednesday,0,14:02:23,-0.25705419191370427
Work_On_Computer,65.0,0,0.0,Wednesday,0,15:52:13,0.3095741406256245
Work_On_Computer,33.86666666666667,0,0.0,Wednesday,0,16:58:44,0.5069779681316258
Cook_Dinner,2.0166666666666666,0,0.0,Wednesday,0,17:32:48,0.6906899989859667
Cook_Dinner,2.1,0,0.0,Wednesday,0,17:35:18,0.6946256728611402
Cook_Dinner,1.2666666666666666,0,0.0,Wednesday,0,17:38:21,0.6709287319971524
Watch_TV,16.15,0,0.0,Wednesday,0,17:40:12,0.5938408866173532
Eat_Dinner,1.8166666666666669,0,0.0,Wednesday,0,17:58:03,0.632714649116257
Other_Activity,7.85,0,0.0,Wednesday,0,17:59:52,0.45679129851677225
Watch_TV,11.066666666666666,0,0.0,Wednesday,0,18:11:09,0.6611189073186434
Other_Activity,1.3666666666666667,0,0.0,Wednesday,0,18:22:43,0.5537595665875348
Leave_Home,3.616666666666666,0,0.0,Wednesday,0,18:24:07,0.6517349918526709
Other_Activity,299.28333333333336,0,0.0,Wednesday,0,18:27:44,-0.7665976044201497
Work_On_Computer,14.433333333333334,0,0.0,Wednesday,0,23:27:20,0.7099966872099365
Personal_Hygiene,1.9,0,0.0,Wednesday,0,23:42:05,0.36257106820218965
Personal_Hygiene,1.1666666666666667,0,0.0,Wednesday,0,23:44:00,0.3506647195042998
Evening_Meds,1.1333333333333333,0,0.0,Wednesday,0,23:45:10,0.06653791661517361
Other_Activity,1.0666666666666669,0,0.0,Wednesday,0,23:46:20,0.5443176940111865
Dress,2.85,0,0.0,Wednesday,0,23:47:43,0.47383518323843926
Watch_TV,16.933333333333334,0,0.0,Wednesday,0,23:50:57,0.6533422546202662
Other_Activity,1.7666666666666666,0,0.0,Thursday,0,00:08:22,0.49599454704577733
Sleep,409.1333333333333,1,4.066666666666663,Thursday,0,00:10:56,-1.053994380633388
Personal_Hygiene,1.9833333333333327,0,0.0,Thursday,0,07:05:05,0.20741531120563847
Personal_Hygiene,5.416666666666667,0,0.0,Thursday,0,07:07:29,0.2266073136167053
Cook_Breakfast,1.9666666666666663,0,0.0,Thursday,0,07:13:50,0.46355734620656996
Dress,3.033333333333333,0,0.0,Thursday,0,07:15:53,0.33758145506110715
Cook_Breakfast,9.2,0,0.0,Thursday,0,07:19:00,0.4799108203362145
Eat_Breakfast,14.3,0,0.0,Thursday,0,07:29:51,0.4806670329763407
Read,55.18333333333333,0,0.0,Thursday,0,07:44:09,0.4164479153382278
Groom,2.9,0,0.0,Thursday,0,08:40:02,0.38023739322074357
Other_Activity,1.2,0,0.0,Thursday,0,08:43:03,0.3637056844264269
Leave_Home,4.933333333333334,0,0.0,Thursday,0,08:44:15,0.4207670121417272
Other_Activity,53.8,0,0.0,Thursday,0,08:49:11,0.2814118132599328
Personal_Hygiene,1.3,0,0.0,Thursday,0,09:43:47,0.04231132372607562
Other_Activity,1.35,0,0.0,Thursday,0,09:45:11,0.30533106905194046
Bathe,12.133333333333333,0,0.0,Thursday,0,09:46:36,0.2685387855241302
Dress,6.0,0,0.0,Thursday,0,10:00:25,0.18546598761790994
Groom,2.35,0,0.0,Thursday,0,10:06:44,0.2866096053204661
Drink,2.15,0,0.0,Thursday,0,10:09:09,0.3345806004299443
Work_On_Computer,62.48333333333333,0,0.0,Thursday,0,10:11:25,0.22490848628957075
Toilet,2.1,0,0.0,Thursday,0,11:14:21,0.27874485207433874
Work_On_Computer,11.483333333333333,0,0.0,Thursday,0,11:18:13,0.27662543685383933
Leave_Home,5.2,0,0.0,Thursday,0,11:31:03,0.1533677762959514
Other_Activity,13.033333333333331,0,0.0,Thursday,0,11:36:15,0.04943291402082002
Other_Activity,8.033333333333333,0,0.0,Thursday,0,11:50:00,0.022506638109929228
Work_At_Table,27.416666666666668,0,0.0,Thursday,0,11:58:02,-0.7291309641539804
Leave_Home,1.3666666666666667,0,0.0,Thursday,0,12:26:02,0.07160395476634131
Other_Activity,73.06666666666666,0,0.0,Thursday,0,12:27:24,-0.3335470279473739
Other_Activity,3.533333333333333,0,0.0,Thursday,0,13:42:05,0.07639164435370266
Work_On_Computer,10.0,0,0.0,Thursday,0,13:45:37,0.269959433420365
Leave_Home,7.816666666666666,0,0.0,Thursday,0,13:56:34,0.1632923659147117
Other_Activity,178.21666666666667,0,0.0,Thursday,0,14:04:23,-0.6722954283626656
Work_On_Computer,47.23333333333333,0,0.0,Thursday,0,17:02:55,0.5707436495789362
Other_Activity,1.2333333333333334,0,0.0,Thursday,0,17:50:09,0.45180600631578194
Watch_TV,6.733333333333333,0,0.0,Thursday,0,17:51:55,0.6632550224333409
Watch_TV,1.3833333333333333,0,0.0,Thursday,0,17:58:39,0.6616520669698497
Other_Activity,1.8666666666666667,0,0.0,Thursday,0,18:00:02,0.5553679959400211
Other_Activity,9.916666666666666,0,0.0,Thursday,0,18:02:06,0.54448736860382
Other_Activity,4.5,0,0.0,Thursday,0,18:13:33,0.5478979065491908
Watch_TV,6.816666666666666,0,0.0,Thursday,0,18:18:03,0.7219616722324851
Other_Activity,8.083333333333334,0,0.0,Thursday,0,18:27:22,0.5424048381102895
Drink,1.7166666666666666,0,0.0,Thursday,0,18:35:47,0.6994561803889447
Watch_TV,2.35,0,0.0,Thursday,0,18:37:38,0.7239471022800773
Other_Activity,4.033333333333333,0,0.0,Thursday,0,18:39:59,0.5373657412572672
Other_Activity,31.866666666666667,0,0.0,Thursday,0,18:45:25,0.45531932278943915
Work_On_Computer,12.816666666666666,0,0.0,Thursday,0,19:18:21,0.7122564379363352
Other_Activity,1.8,0,0.0,Thursday,0,19:31:10,0.5695807353630171
Watch_TV,27.35,0,0.0,Thursday,0,19:32:58,0.6507857079801727
Work_On_Computer,55.8,0,0.0,Thursday,0,20:00:55,0.600347412340535
Work_On_Computer,9.4,0,0.0,Thursday,0,20:57:40,0.7307591627181392
Other_Activity,1.3666666666666667,0,0.0,Thursday,0,21:07:04,0.5600525619810206
Step_Out,1.8166666666666669,0,0.0,Thursday,0,21:08:26,0.42818338642901393
Toilet,2.05,0,0.0,Thursday,0,21:10:51,0.6847237287375365
Dress,1.65,0,0.0,Thursday,0,21:14:08,0.4479150967779616
Watch_TV,134.56666666666666,0,0.0,Thursday,0,21:15:54,-0.21595542586607785
Personal_Hygiene,2.033333333333333,0,0.0,Thursday,0,23:31:12,0.29606484896406204
Other_Activity,1.4833333333333334,0,0.0,Thursday,0,23:33:35,0.5164503763850431
Sleep,440.6333333333333,3,6.833333333333343,Thursday,0,23:36:08,-1.177803772812247
Other_Activity,3.0166666666666666,0,0.0,Friday,0,07:04:55,0.27980006671280805
Bathe,13.266666666666667,0,0.0,Friday,0,07:07:56,0.0676707754707231
Dress,7.933333333333334,0,0.0,Friday,0,07:22:16,0.12811930556764742
Other_Activity,1.2333333333333334,0,0.0,Friday,0,07:30:12,0.23992390390597673
Dress,2.15,0,0.0,Friday,0,07:31:26,0.10578646274741327
Cook_Breakfast,3.0,0,0.0,Friday,0,07:34:28,0.25277397118828526
Toilet,1.5333333333333334,0,0.0,Friday,0,07:37:46,0.37495628238106127
Eat_Breakfast,23.866666666666667,0,0.0,Friday,0,07:40:46,0.26932400505856935
Wash_Breakfast_Dishes,1.2,0,0.0,Friday,0,08:04:46,0.25279239172746104
Other_Activity,1.2666666666666666,0,0.0,Friday,0,08:05:58,0.22385062179466914
Read,27.3,0,0.0,Friday,0,08:07:14,0.3145685271215379
Toilet,1.75,0,0.0,Friday,0,08:35:34,0.339480913127593
Leave_Home,1.0166666666666666,0,0.0,Friday,0,08:38:17,0.09369758292307762
Other_Activity,168.76666666666668,0,0.0,Friday,0,08:39:18,-0.6007294541405044
Wash_Breakfast_Dishes,3.65,0,0.0,Friday,0,11:28:24,-0.03434295607305214
Other_Activity,1.7833333333333334,0,0.0,Friday,0,11:32:07,-0.08778538383490507
Wash_Dishes,1.55,0,0.0,Friday,0,11:34:49,-0.8656509529271688
Other_Activity,1.2,0,0.0,Friday,0,11:36:33,-0.0986144467006767
Other_Activity,1.4833333333333334,0,0.0,Friday,0,11:38:40,-0.10033598122243897
Work_On_Computer,45.93333333333333,0,0.0,Friday,0,11:40:09,-0.036105736391512155
Other_Activity,1.0166666666666666,0,0.0,Friday,0,12:26:42,-0.2756302061677731
Leave_Home,1.8833333333333333,0,0.0,Friday,0,12:27:48,-0.1345228738944824
Other_Activity,7.466666666666667,0,0.0,Friday,0,12:29:41,-0.2827124981660133
Cook_Lunch,3.2,0,0.0,Friday,0,12:37:39,-0.4695817537363435
Eat_Lunch,20.383333333333333,0,0.0,Friday,0,12:41:01,-0.6506527714566432
Wash_Lunch_Dishes,3.5,0,0.0,Friday,0,13:01:31,-0.3841095592474896
Work_On_Computer,44.43333333333333,0,0.0,Friday,0,13:05:34,0.00026416619336373966
Leave_Home,7.516666666666667,0,0.0,Friday,0,13:52:21,-0.07092855120772971
Other_Activity,74.65,0,0.0,Friday,0,13:59:52,-0.4013377643493192
Work_On_Computer,29.466666666666665,0,0.0,Friday,0,15:14:44,0.2251080758509913
Read,8.3,0,0.0,Friday,0,15:45:17,0.17080490571117707
Work_On_Computer,28.75,0,0.0,Friday,0,15:55:10,0.18242301504476777
Watch_TV,51.0,0,0.0,Friday,0,16:24:57,0.08844950388034403
Work_On_Computer,6.583333333333333,0,0.0,Friday,0,17:16:14,0.4045992824656329
Other_Activity,1.4166666666666667,0,0.0,Friday,0,17:22:49,0.2785051385447378
Work_On_Computer,34.85,0,0.0,Friday,0,17:24:14,0.3321110221828403
Toilet,1.85,0,0.0,Friday,0,17:59:15,0.3601697094199031
Dress,7.316666666666666,0,0.0,Friday,0,18:01:49,0.14324543200390877
Other_Activity,7.616666666666666,0,0.0,Friday,0,18:09:08,0.32561619192532915
Step_Out,3.85,0,0.0,Friday,0,18:16:45,0.16573262072806244
Other_Activity,23.3,0,0.0,Friday,0,18:20:42,0.2774028972222944
Personal_Hygiene,4.216666666666667,0,0.0,Friday,0,18:44:04,0.02495129943936615
Other_Activity,3.1666666666666665,0,0.0,Friday,0,18:48:20,0.30731209200758125
Leave_Home,2.2333333333333334,0,0.0,Friday,0,18:51:30,0.43292679930159345
Other_Activity,350.78333333333336,0,0.0,Friday,0,18:53:44,-1.144709433959013
Work_On_Computer,7.5,0,0.0,Saturday,1,00:45:10,0.30175435973695885
Toilet,3.65,0,0.0,Saturday,1,00:53:05,0.27525476393700665
Dress,4.733333333333333,0,0.0,Saturday,1,00:58:04,0.008047106162894717
Sleep,391.6,1,4.783333333333331,Saturday,1,01:03:36,-1.970559112523932
Other_Activity,2.35,0,0.0,Saturday,1,07:40:48,0.254764301906679
Personal_Hygiene,8.016666666666667,0,0.0,Saturday,1,07:43:09,0.00798268138803494
Bathe,9.15,0,0.0,Saturday,1,07:51:10,-0.41429811764138663
Groom,4.466666666666667,0,0.0,Saturday,1,08:00:29,-0.40381783894670853
Dress,5.1,0,0.0,Saturday,1,08:05:00,0.11250130177039674
Dress,5.05,0,0.0,Saturday,1,08:10:43,0.10848154124542976
Other_Activity,1.5,0,0.0,Saturday,1,08:15:46,0.1967414493409167
Morning_Meds,1.25,0,0.0,Saturday,1,08:17:27,-0.5332583804799045
Other_Activity,2.8,0,0.0,Saturday,1,08:18:43,0.19115422097532478
Personal_Hygiene,3.3,0,0.0,Saturday,1,08:21:45,-0.0393017930641082
Other_Activity,2.75,0,0.0,Saturday,1,08:25:07,0.17255446220048093
Read,19.016666666666666,0,0.0,Saturday,1,08:27:56,0.055529124337974994
Cook_Breakfast,1.5666666666666669,0,0.0,Saturday,1,08:48:24,0.10082992994445394
Eat_Breakfast,15.333333333333334,0,0.0,Saturday,1,08:50:09,0.045397668213744885
Read,52.2,0,0.0,Saturday,1,09:05:29,-0.18614221606667508
Work_On_Computer,17.85,0,0.0,Saturday,1,09:58:30,-0.1760543636607801
Other_Activity,1.2,0,0.0,Saturday,1,10:17:57,-0.02107514962748165
Drink,1.4333333333333331,0,0.0,Saturday,1,10:19:09,-0.4011421072964558
Work_On_Computer,71.8,0,0.0,Saturday,1,10:20:59,-0.5277436403462079
Toilet,1.6666666666666667,0,0.0,Saturday,1,11:33:16,-0.2945152128848113
Other_Activity,1.3833333333333333,0,0.0,Saturday,1,11:34:58,-0.17942546668720563
Toilet,1.2666666666666666,0,0.0,Saturday,1,11:36:24,-0.30174836295181995
Other_Activity,3.066666666666667,0,0.0,Saturday,1,11:38:49,-0.18721621702447633
Read,6.683333333333334,0,0.0,Saturday,1,11:43:28,-0.2857879922328565
Read,5.866666666666666,0,0.0,Saturday,1,11:51:08,-0.29166671145645784
Toilet,2.45,0,0.0,Saturday,1,11:57:11,-0.33372609593843733
Other_Activity,2.066666666666667,0,0.0,Saturday,1,11:59:44,-0.222311552794712
Wash_Dishes,2.75,0,0.0,Saturday,1,12:01:51,-1.1562697945613634
Work_On_Computer,32.28333333333333,0,0.0,Saturday,1,12:04:48,-0.10192551604407324
Leave_Home,2.8,0,0.0,Saturday,1,12:37:15,-0.2841643424038371
Other_Activity,77.18333333333334,0,0.0,Saturday,1,12:40:03,-0.6855316873147128
Toilet,1.0833333333333333,0,0.0,Saturday,1,13:58:10,-0.04151806658658819
Wash_Dishes,5.366666666666666,0,0.0,Saturday,1,13:59:23,-1.1774524805305295
Dress,1.2166666666666666,0,0.0,Saturday,1,14:05:14,-0.19836034567302935
Drink,1.6,0,0.0,Saturday,1,14:07:33,0.1413452969170565
Work_On_Computer,2.4166666666666665,0,0.0,Saturday,1,14:09:21,0.15042916307582008
Other_Activity,2.433333333333333,0,0.0,Saturday,1,14:12:53,-0.07209929433878356
Work,5.9,0,0.0,Saturday,1,14:15:23,-1.3167200338893774
Groom,1.5666666666666669,0,0.0,Saturday,1,14:21:24,-0.10245033444579077
Leave_Home,2.75,0,0.0,Saturday,1,14:23:04,-0.03166823633709867
Other_Activity,109.15,0,0.0,Saturday,1,14:25:49,-0.7108770332854404
Toilet,1.55,0,0.0,Saturday,1,16:15:30,0.24792089174392146
Dress,3.1166666666666667,0,0.0,Saturday,1,16:17:09,-0.06478407640168837
Other_Activity,1.2666666666666666,0,0.0,Saturday,1,16:20:16,0.06725340486808852
Personal_Hygiene,2.45,0,0.0,Saturday,1,16:21:36,-0.1457288749316606
Other_Activity,2.1666666666666665,0,0.0,Saturday,1,16:24:06,0.05859109607621975
Work,3.9,0,0.0,Saturday,1,16:26:16,-1.2234416651263662
Other_Activity,1.0333333333333334,0,0.0,Saturday,1,16:30:10,0.04518574786943883
Leave_Home,2.8666666666666667,0,0.0,Saturday,1,16:31:12,0.12140701594339523
Other_Activity,354.05,0,0.0,Saturday,1,16:34:04,-2.3281623611922257
Evening_Meds,1.2,0,0.0,Saturday,1,22:28:23,-0.564020499123127
Work_On_Computer,12.316666666666666,0,0.0,Saturday,1,22:29:42,0.3619008084159102
Work_On_Computer,18.03333333333333,0,0.0,Saturday,1,22:42:27,0.37491427201827654
Personal_Hygiene,2.1666666666666665,0,0.0,Saturday,1,23:01:00,-0.008763929224902134
Dress,2.4833333333333334,0,0.0,Saturday,1,23:03:31,0.13014539062443392
Watch_TV,8.15,0,0.0,Saturday,1,23:06:05,0.27520042621357554
Watch_TV,5.0,0,0.0,Saturday,1,23:15:11,0.2921095415293212
Sleep,446.9666666666666,3,10.449999999999996,Saturday,1,23:20:11,-2.159180894423977
Other_Activity,3.033333333333333,0,0.0,Sunday,1,06:59:00,0.09964181682553888
Dress,2.783333333333333,0,0.0,Sunday,1,07:02:02,-0.006976091208530689
Other_Activity,2.9833333333333334,0,0.0,Sunday,1,07:04:49,0.10015565357142674
Drink,2.833333333333333,0,0.0,Sunday,1,07:07:48,-0.30925336683201937
Watch_TV,66.53333333333333,0,0.0,Sunday,1,07:11:00,-0.6257453626426202
Toilet,1.8666666666666667,0,0.0,Sunday,1,08:18:02,-0.08143579969188483
Watch_TV,3.5,0,0.0,Sunday,1,08:21:29,-0.4442138184561771
Other_Activity,26.15,0,0.0,Sunday,1,08:24:59,-0.08315723554622978
Personal_Hygiene,1.3833333333333333,0,0.0,Sunday,1,08:53:16,-0.2864604468999471
Work,2.7666666666666666,0,0.0,Sunday,1,08:54:49,-1.5591236264621973
Leave_Home,1.1333333333333333,0,0.0,Sunday,1,08:57:48,-0.6411799382464953
Other_Activity,61.016666666666666,0,0.0,Sunday,1,08:58:56,-0.3777555724277727
Bathe,7.083333333333333,0,0.0,Sunday,1,10:00:20,-0.890698353969376
Groom,4.966666666666667,0,0.0,Sunday,1,10:07:27,-0.8659585168026693
Dress,1.5666666666666669,0,0.0,Sunday,1,10:13:24,-0.28875854087052444
Other_Activity,1.1333333333333333,0,0.0,Sunday,1,10:14:58,-0.1830885985496835
Other_Activity,1.2833333333333334,0,0.0,Sunday,1,10:16:25,-0.18251062659827216
Work_On_Computer,108.98333333333332,0,0.0,Sunday,1,10:17:57,-0.9970596013396652
Toilet,1.6333333333333333,0,0.0,Sunday,1,12:07:20,-0.2153705138249713
Other_Activity,1.4833333333333334,0,0.0,Sunday,1,12:09:02,-0.35241165172612343
Work,4.266666666666667,0,0.0,Sunday,1,12:10:31,-1.6664877124609228
Step_Out,5.35,0,0.0,Sunday,1,12:14:52,-0.673953329420788
Drink,1.2,0,0.0,Sunday,1,12:21:01,-0.24707181706493847
Other_Activity,1.933333333333333,0,0.0,Sunday,1,12:22:14,-0.38855293121321666
Work_On_Computer,57.9,0,0.0,Sunday,1,12:24:10,-0.4495839342643859
Personal_Hygiene,6.183333333333334,0,0.0,Sunday,1,13:22:59,-0.50323775320871
Work_On_Computer,9.383333333333333,0,0.0,Sunday,1,13:30:53,-0.1818831740802041
Work_On_Computer,17.816666666666666,0,0.0,Sunday,1,13:43:33,-0.22008915983018082
Other_Activity,1.65,0,0.0,Sunday,1,14:02:38,-0.18908837696575753
Drink,1.25,0,0.0,Sunday,1,14:04:17,-0.07964119230562655
Read,14.466666666666669,0,0.0,Sunday,1,14:05:42,-0.2113682028251238
Sleep,65.48333333333333,0,0.0,Sunday,1,14:21:26,-0.8025791578286672
Toilet,1.6833333333333331,0,0.0,Sunday,1,15:27:37,-0.0582349344926196
Other_Activity,1.4666666666666666,0,0.0,Sunday,1,15:29:21,-0.14553054045871122
Cook,1.75,0,0.0,Sunday,1,15:30:49,-0.03632992512719705
Other_Activity,2.9166666666666665,0,0.0,Sunday,1,15:32:36,-0.153420952933072
Cook,1.5333333333333334,0,0.0,Sunday,1,15:35:31,-0.036486565496923626
Other_Activity,2.4833333333333334,0,0.0,Sunday,1,15:37:48,-0.15518167880310454
Eat,12.233333333333333,0,0.0,Sunday,1,15:40:17,-0.09554767132032277
Watch_TV,1.6666666666666667,0,0.0,Sunday,1,15:53:41,-0.0957738514012098
Other_Activity,10.233333333333333,0,0.0,Sunday,1,15:55:21,-0.238446980277967
Watch_TV,18.7,0,0.0,Sunday,1,16:05:35,-0.0931184770936622
Other_Activity,4.3,0,0.0,Sunday,1,16:25:09,-0.06567783693454465
Read,6.416666666666667,0,0.0,Sunday,1,16:30:34,-0.07505156804670737
Work_On_Computer,17.783333333333335,0,0.0,Sunday,1,16:37:31,-0.030379024492417146
Work_On_Computer,47.06666666666667,0,0.0,Sunday,1,16:57:05,-0.1502695352262755
Work_On_Computer,16.65,0,0.0,Sunday,1,17:46:13,0.05326864412906525
Step_Out,4.783333333333333,0,0.0,Sunday,1,18:03:00,-0.22262220069598754
